user_id,signup_date,country,age_band,acquisition_channel,device_type,risk_score,kyc_required,referred,incentive_offered
5815,2025-02-23,UK,25-34,affiliate,Android,0.192,True,False,False
5816,2025-01-06,UK,55+,referral,iOS,0.651,True,True,True
5817,2025-02-06,Spain,35-44,referral,iOS,0.595,True,True,True
5818,2025-03-25,Spain,45-54,paid_search,Android,0.431,True,False,False
5819,2025-02-05,UK,35-44,paid_search,Android,0.48,True,False,False
5820,2025-02-21,Germany,45-54,referral,iOS,0.514,True,True,True
5821,2025-02-25,Nigeria,25-34,affiliate,Android,0.274,True,False,True
5822,2025-03-05,UK,18-24,affiliate,Android,0.156,True,False,False
5823,2025-03-20,UK,35-44,paid_social,iOS,0.613,True,False,False
5824,2025-01-14,Germany,25-34,paid_social,iOS,0.226,True,False,False
5825,2025-02-16,UK,25-34,organic,iOS,0.253,True,False,False
5826,2025-02-18,France,25-34,referral,Android,0.357,True,True,True
5827,2025-01-14,Spain,35-44,paid_search,iOS,0.501,True,False,False
5828,2025-03-02,France,35-44,referral,Web,0.36,True,True,True
5829,2025-01-11,France,25-34,organic,Android,0.32,True,False,False
5830,2025-02-11,Germany,45-54,affiliate,Android,0.621,True,False,True
5831,2025-01-30,Spain,25-34,paid_search,Web,0.39,True,False,False
5832,2025-01-14,UK,18-24,organic,iOS,0.306,True,False,False
5833,2025-03-16,Germany,18-24,paid_social,Android,0.521,True,False,True
5834,2025-01-22,Spain,25-34,paid_social,iOS,0.461,True,False,False
5835,2025-01-23,Germany,18-24,referral,iOS,0.455,True,True,True
5836,2025-03-18,UK,35-44,paid_social,Android,0.53,True,False,True
5837,2025-03-20,Germany,35-44,paid_social,iOS,0.425,True,False,True
5838,2025-01-04,Spain,25-34,organic,Android,0.602,True,False,False
5839,2025-01-26,UK,45-54,referral,Android,0.193,True,True,True
5840,2025-03-05,Spain,55+,affiliate,Android,0.673,True,False,False
5841,2025-03-12,Spain,25-34,referral,Android,0.286,True,True,True
5842,2025-03-31,France,18-24,organic,Android,0.155,True,False,False
5843,2025-02-19,UK,18-24,referral,iOS,0.308,True,True,True
5844,2025-01-01,Ghana,35-44,organic,Android,0.387,True,False,False
5845,2025-03-20,UK,25-34,affiliate,iOS,0.318,True,False,True
5846,2025-01-15,Nigeria,35-44,organic,iOS,0.276,True,False,False
5847,2025-01-11,Spain,35-44,organic,iOS,0.632,False,False,False
5848,2025-03-02,UK,25-34,organic,iOS,0.293,True,False,False
5849,2025-02-24,Spain,18-24,referral,iOS,0.044,True,True,True
5850,2025-01-06,France,25-34,paid_social,Android,0.387,True,False,True
5851,2025-01-16,Germany,25-34,paid_social,Android,0.818,True,False,True
5852,2025-02-23,Germany,35-44,paid_search,Web,0.258,True,False,False
5853,2025-01-23,France,35-44,referral,Android,0.288,True,True,True
5854,2025-03-03,Spain,35-44,paid_search,Android,0.377,True,False,False
5855,2025-02-07,Ghana,35-44,organic,Web,0.728,True,False,False
5856,2025-02-22,UK,25-34,referral,Android,0.385,True,True,True
5857,2025-02-12,France,18-24,paid_social,iOS,0.266,True,False,False
5858,2025-02-02,Spain,18-24,paid_social,iOS,0.515,True,False,False
5859,2025-01-31,Spain,18-24,paid_search,iOS,0.502,False,False,False
5860,2025-03-04,Germany,18-24,paid_social,iOS,0.538,True,False,True
5861,2025-02-16,Germany,25-34,organic,Android,0.259,True,False,False
5862,2025-02-23,Spain,35-44,paid_search,Android,0.348,True,False,True
5863,2025-02-21,Germany,18-24,paid_search,Android,0.653,True,False,False
5864,2025-01-19,UK,18-24,paid_social,iOS,0.524,False,False,True
5865,2025-03-24,France,18-24,organic,Web,0.596,True,False,False
5866,2025-02-20,UK,25-34,organic,iOS,0.44,True,False,False
5867,2025-03-06,UK,18-24,paid_search,iOS,0.64,True,False,True
5868,2025-03-21,UK,18-24,paid_search,Web,0.503,True,False,False
5869,2025-03-25,Spain,25-34,organic,iOS,0.356,True,False,True
5870,2025-03-02,Nigeria,55+,paid_social,Android,0.584,True,False,True
5871,2025-03-12,Germany,25-34,paid_search,iOS,0.292,True,False,False
5872,2025-02-12,UK,18-24,paid_search,Android,0.728,True,False,False
5873,2025-03-08,Ghana,25-34,paid_social,Android,0.631,True,False,False
5874,2025-01-29,UK,18-24,paid_search,Android,0.397,True,False,True
5875,2025-03-06,Nigeria,25-34,paid_social,Android,0.417,True,False,True
5876,2025-01-08,France,25-34,paid_social,Android,0.474,True,False,False
5877,2025-03-24,UK,45-54,referral,Android,0.419,True,True,True
5878,2025-01-23,Germany,45-54,paid_social,Android,0.687,True,False,True
5879,2025-03-01,Germany,35-44,paid_search,Android,0.353,True,False,False
5880,2025-01-02,Spain,18-24,organic,iOS,0.18,True,False,False
5881,2025-01-15,UK,25-34,paid_search,Android,0.403,True,False,False
5882,2025-03-30,Ghana,25-34,referral,iOS,0.585,True,True,True
5883,2025-03-17,Spain,35-44,organic,iOS,0.633,True,False,True
5884,2025-01-21,Ghana,18-24,organic,Android,0.47,True,False,False
5885,2025-01-12,Ghana,35-44,paid_social,Android,0.336,True,False,False
5886,2025-03-15,UK,25-34,paid_social,Android,0.442,True,False,True
5887,2025-03-31,France,25-34,referral,Web,0.332,False,True,True
5888,2025-01-16,Ghana,25-34,organic,Android,0.035,True,False,False
5889,2025-03-01,Germany,25-34,referral,Web,0.297,True,True,True
5890,2025-01-26,UK,35-44,paid_social,Android,0.542,True,False,True
5891,2025-03-08,UK,25-34,referral,iOS,0.401,True,True,True
5892,2025-02-07,UK,18-24,paid_search,Android,0.394,True,False,True
5893,2025-01-12,Ghana,18-24,paid_search,iOS,0.649,True,False,False
5894,2025-01-30,Germany,45-54,organic,Web,0.276,True,False,True
5895,2025-02-18,Spain,25-34,referral,iOS,0.294,True,True,True
5896,2025-03-13,Nigeria,25-34,organic,iOS,0.51,True,False,False
5897,2025-01-02,UK,25-34,organic,Android,0.322,True,False,False
5898,2025-03-28,Spain,25-34,organic,iOS,0.321,True,False,True
5899,2025-02-28,UK,25-34,referral,iOS,0.729,False,True,True
5900,2025-03-20,UK,18-24,paid_search,iOS,0.257,True,False,False
5901,2025-03-25,UK,25-34,paid_search,Android,0.318,True,False,True
5902,2025-01-14,Germany,25-34,paid_social,iOS,0.529,True,False,False
5903,2025-01-09,Germany,18-24,referral,Android,0.441,True,True,True
5904,2025-03-11,Germany,35-44,referral,Android,0.203,True,True,True
5905,2025-01-17,UK,18-24,paid_social,Web,0.771,True,False,False
5906,2025-01-14,UK,18-24,organic,Web,0.307,False,False,False
5907,2025-02-12,Spain,35-44,organic,Web,0.406,True,False,False
5908,2025-03-24,UK,45-54,organic,iOS,0.529,True,False,False
5909,2025-03-13,Ghana,18-24,paid_search,Android,0.839,True,False,True
5910,2025-02-16,Nigeria,35-44,paid_search,Android,0.376,True,False,False
5911,2025-01-18,Spain,18-24,paid_social,iOS,0.285,True,False,True
5912,2025-01-31,France,35-44,paid_search,iOS,0.54,True,False,True
5913,2025-03-03,Spain,25-34,paid_social,Web,0.826,True,False,False
5914,2025-01-15,Spain,35-44,organic,iOS,0.474,True,False,False
5915,2025-02-17,Nigeria,25-34,affiliate,iOS,0.399,True,False,False
5916,2025-01-02,Nigeria,25-34,referral,iOS,0.52,True,True,True
5917,2025-01-30,Germany,35-44,paid_search,iOS,0.076,True,False,False
5918,2025-01-23,France,18-24,paid_search,Web,0.339,True,False,False
5919,2025-03-03,Ghana,18-24,affiliate,iOS,0.121,True,False,False
5920,2025-03-24,UK,25-34,affiliate,iOS,0.385,False,False,True
5921,2025-01-14,France,25-34,paid_search,iOS,0.358,True,False,True
5922,2025-03-13,Spain,18-24,organic,Android,0.0,False,False,False
5923,2025-03-01,Spain,25-34,affiliate,Android,0.482,True,False,False
5924,2025-03-29,Germany,25-34,paid_social,Android,0.561,True,False,False
5925,2025-03-24,UK,35-44,paid_social,Android,0.415,True,False,False
5926,2025-01-10,UK,45-54,organic,Android,0.175,True,False,False
5927,2025-03-08,France,25-34,referral,iOS,0.678,True,True,True
5928,2025-02-23,Nigeria,25-34,paid_social,iOS,0.791,True,False,False
5929,2025-01-11,Ghana,25-34,paid_search,Web,0.522,True,False,False
5930,2025-01-24,Germany,18-24,paid_social,Android,0.386,True,False,True
5931,2025-03-25,UK,35-44,paid_search,iOS,0.389,True,False,False
5932,2025-02-18,Spain,45-54,paid_search,Android,0.528,True,False,False
5933,2025-01-31,Spain,35-44,paid_social,Android,0.466,True,False,True
5934,2025-01-29,France,45-54,paid_social,Android,0.528,True,False,True
5935,2025-03-17,Germany,25-34,affiliate,Android,0.531,True,False,True
5936,2025-01-26,UK,35-44,paid_social,Web,0.317,True,False,False
5937,2025-01-15,Spain,18-24,paid_search,iOS,0.302,True,False,False
5938,2025-02-21,France,55+,paid_search,iOS,0.4,True,False,False
5939,2025-03-31,Germany,25-34,paid_social,Web,0.534,True,False,False
5940,2025-01-17,Nigeria,25-34,organic,Android,0.169,True,False,False
5941,2025-01-23,Spain,35-44,paid_social,Android,0.409,True,False,True
5942,2025-02-12,Nigeria,25-34,paid_search,iOS,0.444,True,False,True
5943,2025-01-18,Germany,45-54,paid_search,iOS,0.362,True,False,False
5944,2025-02-28,Germany,35-44,organic,Web,0.702,True,False,False
5945,2025-01-23,Nigeria,45-54,paid_search,iOS,0.672,True,False,False
5946,2025-01-12,Nigeria,25-34,organic,Android,0.525,True,False,False
5947,2025-01-24,Nigeria,25-34,paid_social,iOS,0.769,True,False,False
5948,2025-03-25,Ghana,35-44,paid_search,Web,0.608,True,False,True
5949,2025-03-26,Germany,18-24,referral,iOS,0.474,True,True,True
5950,2025-02-15,UK,18-24,paid_social,Web,0.364,True,False,True
5951,2025-02-06,Germany,55+,referral,iOS,0.379,True,True,True
5952,2025-03-15,Nigeria,45-54,referral,Web,0.518,True,True,True
5953,2025-01-18,Germany,55+,referral,iOS,0.383,False,True,True
5954,2025-02-28,Spain,18-24,referral,Android,0.177,True,True,True
5955,2025-03-03,Nigeria,25-34,organic,Android,0.381,True,False,False
5956,2025-03-05,Nigeria,45-54,paid_search,iOS,0.635,True,False,False
5957,2025-01-20,Nigeria,18-24,paid_social,iOS,0.0,True,False,False
5958,2025-03-06,France,25-34,paid_social,Android,0.703,True,False,False
5959,2025-02-25,Germany,25-34,paid_social,Android,0.553,True,False,True
5960,2025-03-20,Nigeria,45-54,paid_social,iOS,0.408,True,False,True
5961,2025-01-16,UK,25-34,organic,iOS,0.502,True,False,False
5962,2025-02-25,UK,25-34,organic,Android,0.623,False,False,False
5963,2025-03-16,Nigeria,25-34,paid_social,Android,0.456,True,False,True
5964,2025-01-26,Spain,18-24,paid_social,Android,0.621,True,False,False
5965,2025-03-08,France,35-44,referral,Android,0.603,True,True,True
5966,2025-01-09,UK,25-34,paid_social,iOS,0.482,True,False,True
5967,2025-03-06,France,25-34,organic,iOS,0.25,True,False,False
5968,2025-02-24,Nigeria,25-34,organic,iOS,0.432,True,False,False
5969,2025-01-18,France,25-34,paid_search,Web,0.083,True,False,False
5970,2025-01-06,Germany,18-24,paid_search,iOS,0.53,True,False,True
5971,2025-03-09,France,45-54,referral,Android,0.374,True,True,True
5972,2025-01-22,Ghana,25-34,paid_social,iOS,0.339,True,False,True
5973,2025-02-14,Nigeria,25-34,referral,iOS,0.568,True,True,True
5974,2025-01-06,Germany,25-34,paid_social,Android,0.221,True,False,False
5975,2025-03-28,France,55+,paid_search,Android,0.47,True,False,True
5976,2025-02-19,UK,35-44,paid_social,Android,0.389,True,False,True
5977,2025-03-25,Germany,18-24,organic,iOS,0.418,True,False,False
5978,2025-01-15,UK,25-34,organic,Android,0.501,True,False,False
5979,2025-01-19,France,25-34,paid_search,Web,0.778,True,False,True
5980,2025-02-24,France,35-44,paid_search,Web,0.522,True,False,False
5981,2025-02-24,Germany,55+,organic,iOS,0.694,True,False,False
5982,2025-03-13,UK,35-44,paid_social,Android,0.701,True,False,False
5983,2025-03-25,UK,45-54,paid_social,Web,0.589,True,False,True
5984,2025-03-15,UK,25-34,organic,Android,0.118,True,False,False
5985,2025-01-13,Spain,25-34,paid_social,iOS,0.407,True,False,True
5986,2025-01-28,UK,35-44,organic,Android,0.254,True,False,False
5987,2025-03-24,UK,35-44,paid_social,Android,0.965,True,False,False
5988,2025-02-19,Nigeria,18-24,paid_social,Android,0.269,True,False,False
5989,2025-03-20,UK,25-34,paid_search,iOS,0.18,True,False,True
5990,2025-02-20,Ghana,18-24,paid_social,Android,0.0,True,False,True
5991,2025-01-05,France,18-24,paid_search,Android,0.263,True,False,True
5992,2025-02-12,Spain,45-54,organic,iOS,0.472,True,False,False
5993,2025-03-16,France,18-24,paid_search,Android,0.646,True,False,False
5994,2025-02-28,UK,35-44,paid_search,iOS,0.257,True,False,False
5995,2025-01-12,Ghana,25-34,organic,iOS,0.661,True,False,False
5996,2025-01-19,Ghana,35-44,paid_search,Android,0.439,True,False,True
5997,2025-03-18,Germany,45-54,organic,iOS,0.363,True,False,False
5998,2025-03-30,Spain,35-44,paid_search,iOS,0.481,True,False,True
5999,2025-03-09,France,35-44,paid_social,Android,0.705,True,False,True
6000,2025-01-09,Nigeria,25-34,referral,Android,0.459,True,True,True
6001,2025-02-25,Ghana,25-34,referral,Android,0.251,True,True,True
6002,2025-03-16,UK,35-44,paid_social,iOS,0.526,False,False,False
6003,2025-02-27,Ghana,35-44,referral,Android,0.523,True,True,True
6004,2025-02-23,Nigeria,35-44,paid_social,iOS,0.416,True,False,True
6005,2025-02-12,Spain,35-44,paid_social,iOS,0.634,True,False,False
6006,2025-01-23,UK,18-24,referral,iOS,0.038,True,True,True
6007,2025-01-26,Ghana,25-34,referral,Android,0.514,True,True,True
6008,2025-03-09,France,45-54,referral,Android,0.591,True,True,True
6009,2025-01-07,Germany,25-34,referral,iOS,0.189,True,True,True
6010,2025-01-08,Ghana,35-44,paid_search,Android,0.183,True,False,False
6011,2025-02-05,France,25-34,affiliate,Web,0.63,True,False,False
6012,2025-03-11,Ghana,45-54,paid_search,iOS,0.661,True,False,False
6013,2025-03-01,Spain,45-54,organic,Android,0.695,True,False,False
6014,2025-02-23,UK,25-34,organic,Android,0.325,True,False,False
6015,2025-02-18,Nigeria,45-54,paid_social,Android,0.486,True,False,True
6016,2025-01-10,France,25-34,organic,Android,0.51,True,False,False
6017,2025-01-30,France,25-34,organic,Android,0.143,True,False,False
6018,2025-01-08,Germany,45-54,paid_search,iOS,0.478,True,False,True
6019,2025-03-10,UK,25-34,paid_social,Android,0.475,True,False,False
6020,2025-03-09,Spain,25-34,organic,iOS,0.584,True,False,False
6021,2025-01-24,Germany,35-44,paid_social,iOS,0.347,True,False,True
6022,2025-01-27,Nigeria,55+,paid_social,Android,0.675,True,False,True
6023,2025-01-29,Nigeria,18-24,referral,iOS,0.464,True,True,True
6024,2025-03-22,Spain,35-44,paid_social,Android,0.758,True,False,True
6025,2025-02-13,UK,25-34,organic,Android,0.584,True,False,False
6026,2025-03-10,Spain,25-34,affiliate,iOS,0.5,True,False,False
6027,2025-02-10,UK,35-44,referral,Android,0.237,True,True,True
6028,2025-03-04,Ghana,25-34,paid_search,iOS,0.212,True,False,True
6029,2025-02-17,Germany,35-44,organic,Android,0.738,True,False,False
6030,2025-01-26,Nigeria,35-44,paid_social,iOS,0.608,True,False,False
6031,2025-03-20,Germany,55+,referral,iOS,0.399,True,True,True
6032,2025-03-05,UK,35-44,referral,Android,0.375,True,True,True
6033,2025-03-11,Nigeria,18-24,referral,Web,0.49,True,True,True
6034,2025-03-27,France,35-44,affiliate,iOS,0.208,True,False,True
6035,2025-01-23,Ghana,35-44,paid_social,iOS,0.366,True,False,False
6036,2025-01-09,Nigeria,18-24,organic,Android,0.56,True,False,False
6037,2025-02-22,France,25-34,organic,iOS,0.584,True,False,False
6038,2025-01-30,Germany,35-44,organic,Android,0.384,True,False,False
6039,2025-02-09,France,18-24,organic,iOS,0.738,True,False,False
6040,2025-01-22,Ghana,25-34,organic,iOS,0.638,True,False,True
6041,2025-02-05,Nigeria,25-34,paid_search,iOS,0.312,True,False,False
6042,2025-02-05,Germany,25-34,referral,iOS,0.22,True,True,True
6043,2025-02-01,Spain,45-54,organic,Android,0.557,True,False,False
6044,2025-03-08,UK,18-24,referral,Android,0.369,True,True,True
6045,2025-02-23,France,35-44,affiliate,iOS,0.335,True,False,False
6046,2025-02-12,Ghana,35-44,organic,iOS,0.49,True,False,False
6047,2025-01-11,Ghana,25-34,organic,iOS,0.579,True,False,False
6048,2025-02-21,Germany,25-34,paid_search,Android,0.593,False,False,False
6049,2025-01-16,Germany,18-24,referral,Android,0.46,True,True,True
6050,2025-01-29,UK,18-24,paid_social,iOS,0.037,True,False,False
6051,2025-02-07,UK,25-34,organic,Android,0.622,True,False,False
6052,2025-01-13,Germany,18-24,paid_social,Android,0.305,True,False,False
6053,2025-02-05,Ghana,35-44,referral,Web,0.506,True,True,True
6054,2025-01-25,Germany,25-34,organic,Android,0.428,True,False,False
6055,2025-03-18,Germany,18-24,paid_social,iOS,0.854,True,False,False
6056,2025-03-19,Spain,25-34,paid_search,iOS,0.82,True,False,False
6057,2025-01-01,UK,45-54,organic,Web,0.367,True,False,True
6058,2025-02-24,UK,25-34,referral,iOS,0.208,False,True,True
6059,2025-02-27,Nigeria,35-44,organic,iOS,0.222,True,False,False
6060,2025-02-04,UK,18-24,referral,Android,0.499,True,True,True
6061,2025-02-12,Germany,45-54,paid_social,Android,0.353,True,False,False
6062,2025-03-13,France,25-34,organic,Android,0.25,False,False,False
6063,2025-02-04,UK,25-34,paid_social,Android,0.356,True,False,False
6064,2025-01-06,UK,25-34,organic,iOS,0.531,True,False,True
6065,2025-02-03,UK,25-34,organic,Android,0.436,True,False,False
6066,2025-01-23,Germany,35-44,paid_search,Android,0.363,True,False,False
6067,2025-02-04,Ghana,18-24,referral,iOS,0.386,True,True,True
6068,2025-01-21,Germany,18-24,referral,iOS,0.421,False,True,True
6069,2025-01-14,Germany,18-24,organic,Web,0.49,True,False,False
6070,2025-03-30,Germany,35-44,paid_search,iOS,0.501,True,False,False
6071,2025-01-12,Nigeria,45-54,affiliate,Android,0.153,True,False,True
6072,2025-03-05,UK,18-24,paid_social,iOS,0.48,True,False,True
6073,2025-03-06,Ghana,45-54,organic,Android,0.385,True,False,False
6074,2025-02-25,Germany,35-44,paid_search,Android,0.268,False,False,True
6075,2025-03-24,Nigeria,18-24,paid_search,Android,0.383,True,False,True
6076,2025-01-01,Germany,18-24,paid_search,iOS,0.658,True,False,False
6077,2025-01-28,UK,25-34,paid_social,iOS,0.596,True,False,False
6078,2025-01-17,France,18-24,paid_social,Android,0.467,True,False,True
6079,2025-02-21,UK,35-44,paid_social,iOS,0.289,True,False,True
6080,2025-02-27,Spain,25-34,paid_search,Android,0.205,True,False,True
6081,2025-03-22,Spain,25-34,paid_social,Android,0.28,True,False,False
6082,2025-02-04,Spain,35-44,paid_social,Android,0.452,False,False,False
6083,2025-01-22,UK,25-34,referral,iOS,0.456,True,True,True
6084,2025-03-25,Spain,45-54,organic,iOS,0.333,True,False,False
6085,2025-03-02,Germany,35-44,paid_search,Android,0.608,False,False,False
6086,2025-03-10,Nigeria,25-34,paid_search,Android,0.519,True,False,False
6087,2025-02-10,Spain,25-34,paid_search,iOS,0.0,True,False,False
6088,2025-02-10,France,25-34,paid_social,Web,0.47,True,False,True
6089,2025-02-05,Ghana,55+,paid_social,Android,0.586,True,False,True
6090,2025-03-09,France,25-34,paid_search,Android,0.486,True,False,False
6091,2025-01-19,France,45-54,paid_social,Android,0.555,True,False,True
6092,2025-03-29,UK,55+,paid_social,Android,0.403,True,False,True
6093,2025-01-16,Spain,25-34,paid_social,iOS,0.438,True,False,False
6094,2025-02-11,Germany,35-44,referral,iOS,0.442,True,True,True
6095,2025-01-29,UK,25-34,referral,Android,0.483,True,True,True
6096,2025-02-27,Ghana,18-24,paid_social,Android,0.346,True,False,False
6097,2025-03-03,UK,55+,organic,Android,0.647,False,False,False
